Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Profit,Revenue,Profit_Margin,Year,Month,Quarter
1032,2023-10-12,Alice,North,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,North-Alice,4023.559999999997,3032.600466,132.6768905139381,2023,October,2023Q4
1009,2023-11-01,Bob,South,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,South-Bob,5753.58,7167.77904,80.27005252103865,2023,November,2023Q4
1099,2023-10-13,Charlie,North,7614.15,14,Food,1996.64,2341.4700000000003,Returning,0.22,Credit Card,Online,North-Charlie,4827.620000000003,7597.39887,63.54306365383713,2023,October,2023Q4
1019,2023-05-24,Eve,South,1114.91,13,Food,3102.73,3202.68,New,0.09,Cash,Online,South-Eve,1299.3499999999976,1113.906581,116.64802256877928,2023,May,2023Q2
1048,2023-01-19,Bob,West,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,West-Bob,2885.75,5184.56642,55.66039213747791,2023,January,2023Q1
1080,2023-01-18,Charlie,East,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,East-Charlie,9686.599999999995,5125.688752000001,188.98143193381307,2023,January,2023Q1
1003,2023-09-14,Bob,West,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,West-Bob,1539.0000000000055,3752.4997080000003,41.01266141923989,2023,September,2023Q3
1020,2023-03-19,Eve,West,9335.96,19,Food,1783.48,1931.56,Returning,0.27,Bank Transfer,Retail,West-Eve,2813.5199999999986,9310.752907999999,30.21796440954374,2023,March,2023Q1
1024,2023-06-24,Alice,North,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,North-Alice,6066.870000000006,8271.579225,73.3459697957497,2023,June,2023Q2
1054,2023-07-13,Alice,South,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,South-Alice,12427.269999999993,6984.864075,177.91713434309017,2023,July,2023Q3
1033,2023-04-23,Charlie,East,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,East-Charlie,5492.959999999996,7155.334791,76.7673373845352,2023,April,2023Q2
1024,2023-04-24,David,North,4670.99,35,Furniture,2051.0,2121.55,Returning,0.26,Cash,Retail,North-David,2469.2500000000064,4658.845426,53.00132917524289,2023,April,2023Q2
1075,2023-08-10,Charlie,North,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,North-Charlie,1200.37000000001,9195.72716,13.053562585256278,2023,August,2023Q3
1072,2023-06-15,David,North,6976.49,35,Electronics,4349.36,4645.17,Returning,0.18,Credit Card,Retail,North-David,10353.350000000013,6963.932317999999,148.67103135450108,2023,June,2023Q2
1036,2023-11-15,Bob,West,7316.91,19,Furniture,2844.97,3215.0,Returning,0.09,Credit Card,Retail,West-Bob,7030.570000000003,7310.324780999999,96.17315523754708,2023,November,2023Q4
1038,2023-05-12,Bob,South,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,South-Bob,3351.0000000000036,8607.437001999999,38.93144961992025,2023,May,2023Q2
1084,2023-09-21,Eve,South,2813.31,36,Furniture,1458.77,1485.75,New,0.25,Credit Card,Online,South-Eve,971.2800000000007,2806.276725,34.61098441744018,2023,September,2023Q3
1099,2023-02-24,David,East,8090.0,35,Clothing,2610.19,2682.53,New,0.14,Cash,Retail,East-David,2531.900000000005,8078.674,31.340539301375514,2023,February,2023Q1
1089,2023-12-25,Eve,South,2032.88,32,Clothing,4248.5,4706.7,New,0.01,Bank Transfer,Retail,South-Eve,14662.399999999994,2032.6767120000002,721.3345788555476,2023,December,2023Q4
1099,2023-05-11,Alice,South,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,South-Alice,12088.319999999985,3512.204109,344.18045264008845,2023,May,2023Q2
1025,2023-10-15,David,North,3422.54,44,Food,1485.72,1717.97,New,0.02,Credit Card,Retail,North-David,10219.0,3421.855492,298.6391454545971,2023,October,2023Q4
1093,2023-09-23,Charlie,North,9787.4,40,Furniture,1047.25,1075.89,New,0.28,Credit Card,Retail,North-Charlie,1145.600000000004,9759.99528,11.737710594466641,2023,September,2023Q3
1018,2024-01-01,Alice,West,8579.72,24,Electronics,1362.78,1729.81,New,0.29,Bank Transfer,Online,West-Alice,8808.72,8554.838812,102.96769107611796,2024,January,2024Q1
1082,2023-06-11,Alice,North,7041.58,17,Furniture,890.31,1159.06,Returning,0.06,Cash,Retail,North-Alice,4568.75,7037.355052,64.92140820295221,2023,June,2023Q2
1066,2023-03-28,Charlie,North,7297.86,7,Clothing,523.42,632.4399999999999,New,0.2,Bank Transfer,Online,North-Charlie,763.1399999999999,7283.264279999999,10.477994078775897,2023,March,2023Q1
1054,2023-02-24,Alice,North,5664.52,43,Food,2124.72,2188.66,Returning,0.03,Credit Card,Retail,North-Alice,2749.4200000000023,5662.820644,48.55212928054025,2023,February,2023Q1
1035,2023-10-15,David,North,9476.2,1,Furniture,610.83,808.69,New,0.22,Credit Card,Online,North-David,197.86,9455.35236,2.092571407883524,2023,October,2023Q4
1080,2023-06-27,Eve,West,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,West-Eve,14707.350000000002,5007.94704,293.6802223052263,2023,June,2023Q2
1061,2023-12-15,Alice,North,3867.13,32,Food,2759.26,3193.25,New,0.2,Bank Transfer,Online,North-Alice,13887.679999999993,3859.39574,359.8407868896076,2023,December,2023Q4
1041,2023-01-08,David,East,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,East-David,10994.040000000005,1712.1645449999999,642.1135183593003,2023,January,2023Q1
1100,2023-11-17,Bob,East,7883.44,13,Food,366.2,732.69,New,0.04,Cash,Retail,East-Bob,4764.370000000001,7880.286624,60.459349098924356,2023,November,2023Q4
1033,2023-11-09,David,East,7370.99,6,Clothing,1621.07,1687.5,Returning,0.12,Credit Card,Online,East-David,398.5800000000004,7362.144812,5.413911437198723,2023,November,2023Q4
1068,2023-09-04,Eve,East,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,East-Eve,4174.52,3903.9384670000004,106.9309886743151,2023,September,2023Q3
1033,2023-11-19,David,North,349.41,37,Electronics,2600.76,2937.57,New,0.17,Credit Card,Retail,North-David,12461.969999999998,348.816003,3572.648586309269,2023,November,2023Q4
1014,2023-09-12,Charlie,East,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,East-Charlie,5200.800000000001,8405.229393,61.87576515557451,2023,September,2023Q3
1021,2023-11-24,Eve,North,213.04,15,Food,3771.27,4212.55,Returning,0.16,Credit Card,Retail,North-Eve,6619.200000000003,212.69913599999998,3112.0013576359815,2023,November,2023Q4
1048,2023-02-23,Bob,West,7066.63,47,Food,4535.86,4641.41,New,0.27,Credit Card,Retail,West-Bob,4960.850000000009,7047.550099,70.39112784319079,2023,February,2023Q1
1020,2023-09-06,Charlie,East,9705.55,4,Clothing,3730.0,3893.6,New,0.25,Bank Transfer,Retail,East-Charlie,654.3999999999996,9681.286125,6.759432492240276,2023,September,2023Q3
1008,2023-08-27,David,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,South-David,12562.800000000007,4421.32459,284.1410926583883,2023,August,2023Q3
1007,2023-08-17,Eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,East-Eve,5164.639999999999,2419.446528,213.46369676825523,2023,August,2023Q3
1067,2023-03-08,Bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,East-Bob,9875.600000000008,7076.096534,139.5628218545161,2023,March,2023Q1
1017,2023-02-20,Charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,North-Charlie,1038.24,8186.294172,12.682661753729121,2023,February,2023Q1
1033,2023-04-07,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,East-Bob,1704.9599999999991,5500.293578,30.997618142047457,2023,April,2023Q2
1048,2023-04-02,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,South-David,12199.500000000016,9647.531144999999,126.45204059613344,2023,April,2023Q2
1076,2023-09-21,Bob,North,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,North-Bob,6264.700000000001,609.746592,1027.4268166799366,2023,September,2023Q3
1059,2023-10-18,Alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,North-Alice,13740.72,5096.970252,269.58603485292616,2023,October,2023Q4
1086,2023-04-06,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,West-Charlie,11929.279999999999,7204.756041,165.57507196793645,2023,April,2023Q2
1022,2023-03-29,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,West-Bob,3051.899999999987,8634.955915999999,35.343550444131616,2023,March,2023Q1
1030,2023-03-19,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,East-David,761.4000000000001,1870.3183510000001,40.709647081894026,2023,March,2023Q1
1038,2023-10-15,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,West-David,1756.7700000000023,8004.791942999999,21.946479215318718,2023,October,2023Q4
1051,2023-04-30,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,West-Bob,70.38000000000011,5569.57128,1.2636520202682477,2023,April,2023Q2
1054,2023-10-29,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,West-David,1662.239999999998,4019.8411800000003,41.350887399984245,2023,October,2023Q4
1008,2023-06-14,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,North-Eve,11924.399999999998,1401.031642,851.1156809404879,2023,June,2023Q2
1027,2023-07-01,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,North-Eve,1435.3500000000008,8646.497211,16.600363881155953,2023,July,2023Q3
1027,2023-08-11,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,North-Eve,14602.800000000016,1656.8343,881.3675573954508,2023,August,2023Q3
1098,2023-11-07,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,West-Alice,2943.760000000001,3158.34937,93.20564811359046,2023,November,2023Q4
1021,2023-01-07,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,North-Bob,3286.3499999999967,2966.398535,110.78585568408788,2023,January,2023Q1
1030,2023-11-26,Alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,West-Alice,10047.179999999997,8706.0552,115.40450604999606,2023,November,2023Q4
1097,2023-09-20,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,North-David,15443.549999999992,6743.536576,229.0126230643283,2023,September,2023Q3
1028,2023-06-10,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,North-Alice,218.82000000000062,7982.357709999999,2.7412953409225334,2023,June,2023Q2
1064,2023-05-31,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,South-David,3002.880000000001,2578.856111,116.44232445506925,2023,May,2023Q2
1097,2023-03-26,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,East-David,3484.9499999999994,6272.42025,55.559893328257125,2023,March,2023Q1
1069,2023-05-27,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,West-Charlie,14791.480000000003,5757.409855,256.91205546456627,2023,May,2023Q2
1061,2023-04-22,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,South-Eve,9820.589999999998,8324.15745,117.97698516622842,2023,April,2023Q2
1048,2023-02-05,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,North-David,19419.119999999988,9050.305428,214.5686701348306,2023,February,2023Q1
1019,2023-10-12,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,West-Charlie,284.320000000007,219.799125,129.35447308992107,2023,October,2023Q4
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,North-Eve,12868.100000000011,6766.70448,190.1679028252762,2023,July,2023Q3
1035,2023-03-23,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,East-David,13364.7,612.6181469999999,2181.5710268210523,2023,March,2023Q1
1064,2023-01-02,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,South-David,402.199999999998,5522.6326,7.282758588720857,2023,January,2023Q1
1049,2023-10-30,Alice,East,2947.56,38,Food,4243.98,4474.509999999999,New,0.01,Credit Card,Online,East-Alice,8760.13999999999,2947.265244,297.22944067670045,2023,October,2023Q4
1017,2023-07-16,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,South-Alice,1985.579999999999,3130.188402,63.433242508065455,2023,July,2023Q3
1044,2023-01-11,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,North-Eve,1437.9500000000007,3585.304275,40.10677726927377,2023,January,2023Q1
1092,2023-08-22,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,East-David,9520.119999999999,6243.29904,152.4854077788976,2023,August,2023Q3
1030,2023-07-14,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,East-Bob,6173.310000000034,3399.253693,181.60780446344972,2023,July,2023Q3
1093,2023-04-29,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,North-Alice,8003.260000000011,7350.043140000001,108.88725205495884,2023,April,2023Q2
1046,2023-01-20,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,East-Eve,6315.840000000005,4100.71518,154.01801204832773,2023,January,2023Q1
1006,2023-09-18,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,West-David,8595.0,774.44757,1109.823354471885,2023,September,2023Q3
1099,2023-10-20,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,South-David,2027.91,7835.64234,25.880584028800886,2023,October,2023Q4
1037,2023-09-13,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,South-Bob,2219.6000000000004,2924.6164850000005,75.89371158181105,2023,September,2023Q3
1024,2023-08-10,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,South-Eve,447.29999999999563,4372.113708,10.230749469793881,2023,August,2023Q3
1093,2023-08-14,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,West-David,2654.2799999999997,6874.872576,38.60842467489538,2023,August,2023Q3
1046,2023-02-22,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,South-Alice,13345.519999999995,3388.267812,393.8744143168101,2023,February,2023Q1
1053,2023-12-21,Bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,North-Bob,7590.44000000001,659.67184,1150.638778214333,2023,December,2023Q4
1095,2023-12-08,Eve,East,3801.82,4,Clothing,3191.05,3555.3500000000004,New,0.28,Credit Card,Online,East-Eve,1457.2000000000007,3791.174904,38.43663341573968,2023,December,2023Q4
1099,2023-12-30,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,West-Bob,7505.200000000005,9445.314980000001,79.45949940146944,2023,December,2023Q4
1060,2023-10-07,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,South-Alice,5854.879999999999,6442.199611,90.88324413299523,2023,October,2023Q4
1097,2023-03-22,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,North-Eve,383.8200000000015,6736.169012,5.697897414929076,2023,March,2023Q1
1063,2023-07-21,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,East-Bob,6427.520000000004,6345.598902000001,101.29099079953167,2023,July,2023Q3
1085,2023-06-07,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,East-Charlie,5381.039999999995,2066.9149700000003,260.3416240194919,2023,June,2023Q2
1032,2023-04-30,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,West-Alice,318.420000000001,4238.116792,7.513242688381321,2023,April,2023Q2
1087,2023-02-28,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,West-Alice,2796.7499999999973,7530.5328500000005,37.138806186868926,2023,February,2023Q1
1033,2023-08-03,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,West-Alice,2160.3999999999996,1101.4931789999998,196.1337610788782,2023,August,2023Q3
1067,2023-05-08,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,North-Charlie,4347.199999999997,2844.468372,152.82996438956354,2023,May,2023Q2
1018,2023-08-12,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,North-Charlie,497.96999999999935,2830.739548,17.591515982169028,2023,August,2023Q3
1025,2023-07-28,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,West-David,2200.0200000000013,4367.360622,50.374131893704686,2023,July,2023Q3
1095,2023-04-25,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,South-Bob,1075.1999999999998,9801.72774,10.96949464952186,2023,April,2023Q2
1054,2023-07-28,David,East,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,East-David,9998.600000000006,766.282472,1304.8190928736271,2023,July,2023Q3
1058,2023-01-14,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,East-Bob,66.41999999999825,5226.240262,1.2708944991093916,2023,January,2023Q1
1067,2023-01-09,Charlie,North,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,North-Charlie,15501.599999999997,1874.959716,826.7697629830035,2023,January,2023Q1
1046,2023-02-09,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,East-Charlie,237.62999999999943,9696.106420000002,2.45077755654418,2023,February,2023Q1
1024,2023-08-25,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,South-David,19366.620000000006,1218.6457500000001,1589.1919370333835,2023,August,2023Q3
1032,2023-10-08,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,East-Eve,614.6800000000012,4084.5917449999997,15.048749994474692,2023,October,2023Q4
1047,2023-12-25,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,North-David,20553.14,7399.1359520000005,277.777569345032,2023,December,2023Q4
1086,2023-07-20,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,North-Bob,5258.949999999999,7060.232311000001,74.48692576031013,2023,July,2023Q3
1023,2023-09-03,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,South-David,339.8399999999965,4283.724497,7.9332832967665174,2023,September,2023Q3
1066,2023-10-05,Alice,South,3530.59,4,Furniture,4596.68,5044.740000000001,New,0.01,Bank Transfer,Online,South-Alice,1792.2400000000016,3530.236941,50.76826371581503,2023,October,2023Q4
1027,2023-08-23,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,East-Bob,1062.56,4029.498188,26.369536612880097,2023,August,2023Q3
1002,2023-01-04,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,East-Bob,2358.0700000000006,2710.635686,86.99324708883069,2023,January,2023Q1
1090,2023-06-03,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,North-Eve,15824.770000000011,2127.6812800000002,743.7566024926444,2023,June,2023Q2
1017,2023-01-29,Charlie,South,4882.09,19,Electronics,1233.12,1697.1899999999998,New,0.1,Credit Card,Online,South-Charlie,8817.329999999998,4877.20791,180.78642868435762,2023,January,2023Q1
1033,2023-04-19,Bob,South,2758.48,5,Furniture,3162.92,3409.9300000000003,New,0.0,Cash,Online,South-Bob,1235.050000000001,2758.48,44.772845915141716,2023,April,2023Q2
1009,2023-04-08,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,5267.8399999999965,2941.745782,179.0718977905208,2023,April,2023Q2
1043,2023-08-03,David,East,6601.89,22,Electronics,4260.0,4656.58,New,0.0,Bank Transfer,Online,East-David,8724.759999999998,6601.89,132.15548880699313,2023,August,2023Q3
1048,2023-10-20,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,2064.4199999999983,9685.613444,21.314292707798035,2023,October,2023Q4
1039,2023-03-16,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,15592.150000000009,6069.93399,256.8751163634978,2023,March,2023Q1
1093,2023-11-22,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,7685.259999999998,860.97927,892.6184715225487,2023,November,2023Q4
1042,2023-05-26,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,129.32999999999993,847.601376,15.258351822213173,2023,May,2023Q2
1026,2023-05-08,Charlie,West,9519.09,20,Clothing,2985.63,3452.1400000000003,New,0.17,Credit Card,Retail,West-Charlie,9330.200000000004,9502.907547,98.18258205558867,2023,May,2023Q2
1099,2023-12-07,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,1350.1399999999976,3042.571364,44.37496572718015,2023,December,2023Q4
1050,2023-02-11,Charlie,West,1011.46,48,Furniture,710.06,851.3499999999999,Returning,0.04,Bank Transfer,Online,West-Charlie,6781.919999999998,1011.055416,670.7762890812701,2023,February,2023Q1
1025,2023-12-22,Bob,South,6030.54,11,Food,1250.59,1515.4899999999998,Returning,0.21,Bank Transfer,Retail,South-Bob,2913.8999999999987,6017.875866,48.42073955800667,2023,December,2023Q4
1024,2023-02-10,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,3733.7299999999977,6271.610352000001,59.53383246791346,2023,February,2023Q1
1013,2023-02-03,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,735.0,6507.8116199999995,11.294119174273211,2023,February,2023Q1
1060,2023-01-17,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,1177.44,2746.7305440000005,42.86696423761034,2023,January,2023Q1
1007,2023-06-14,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,1684.7100000000005,249.30048,675.7748721542777,2023,June,2023Q2
1057,2023-06-02,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,2509.7999999999984,9648.823175,26.011462273480813,2023,June,2023Q2
1036,2023-03-17,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,9351.569999999992,2583.0648480000004,362.03388417602713,2023,March,2023Q1
1045,2023-03-28,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,2741.9000000000005,6781.112478,40.43436838565297,2023,March,2023Q1
1020,2023-04-27,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,1093.6200000000108,7075.772208,15.455839558593246,2023,April,2023Q2
1065,2023-12-28,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,1736.2800000000007,6137.842186,28.288117344566743,2023,December,2023Q4
1008,2023-12-08,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,23441.110000000015,3193.622886,733.9974329079258,2023,December,2023Q4
1016,2023-01-27,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,1824.5,2778.003915,65.67665330306059,2023,January,2023Q1
1014,2023-11-09,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,1655.28,6008.496312,27.548989198747137,2023,November,2023Q4
1076,2023-10-14,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,5900.879999999999,8653.531560000001,68.19042559775443,2023,October,2023Q4
1087,2023-05-14,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,2517.099999999996,9467.92367,26.585554422831503,2023,May,2023Q2
1015,2023-08-07,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,226.85999999999996,1145.139437,19.810687910139624,2023,August,2023Q3
1092,2023-06-17,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,12011.789999999997,1630.84064,736.5397761978753,2023,June,2023Q2
1098,2023-04-08,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,990.2500000000009,9443.437109999999,10.48611843828969,2023,April,2023Q2
1066,2023-09-25,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,22857.039999999997,7372.48158,310.0318359832375,2023,September,2023Q3
1032,2023-08-25,Bob,North,8841.64,23,Electronics,4673.19,4761.179999999999,Returning,0.17,Credit Card,Retail,North-Bob,2023.769999999995,8826.609212,22.928057098626596,2023,August,2023Q3
1087,2023-11-05,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,5506.199999999999,2102.90091,261.83830031249545,2023,November,2023Q4
1063,2023-06-22,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,5388.749999999993,5904.082380000001,91.27159231812738,2023,June,2023Q2
1086,2023-07-09,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,5640.3200000000015,7029.309824,80.24002556755138,2023,July,2023Q3
1051,2023-05-02,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,11432.839999999993,6829.693445,167.3990215237251,2023,May,2023Q2
1025,2023-02-15,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,5202.000000000006,4132.4186,125.88269736275039,2023,February,2023Q1
1058,2023-03-05,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,5679.840000000018,252.30903600000002,2251.144108845954,2023,March,2023Q1
1063,2023-05-10,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,17263.570000000018,5856.879672000001,294.7571226797096,2023,May,2023Q2
1062,2023-11-06,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,6378.499999999996,2597.89287,245.5259057699325,2023,November,2023Q4
1022,2023-12-29,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,2134.3000000000006,4552.506728,46.88186371857682,2023,December,2023Q4
